Team,season_off_eff,season_def_eff,season_possessions,last5_off_eff,last5_def_eff,last5_possessions,away_off_eff,home_off_eff,neutral_off_eff,away_def_eff,home_def_eff,neutral_def_eff,away_possessions,home_possessions,neutral_possessions,off_eff,def_eff,possessions,Elo,Power_Rating,Elo_Normalized,Overall_Rating,SOS_Rating,quality_win,bad_loss,Resume_Score,Difficulty_Adjusted_Effectiveness,Recent_Form,Tournament_Score,Tournament_Rank,projected_seed,tournament_status,bubble_status
California Baptist Lancers,107.33299010237819,98.91441235475912,67.93548387096774,106.95463340959051,93.1758278307504,68.1,103.75909393429274,110.85521173674832,108.10810810810811,106.34613126054745,92.36337093343396,85.70425008781174,69.08166666666666,66.63166666666667,70.3,107.35466863004078,95.49824188371483,68.33129032258064,1609.433534453958,11.856426746325951,4.377341378158317,9.61270113587566,-2.3968336188659634,2,1,1.4,4.253678931927293,5.360227831221039,3.349282745502776,69,Outside Field,Bubble,Needs Work
Clemson Tigers,112.75605103621471,99.95874964456604,65.44609375,112.75033326366272,106.69956610238918,60.685,107.37070114060585,116.69600487701851,111.99596851598206,104.80991632055238,96.07493440464677,101.7143917251378,66.36818181818181,65.54375,63.105000000000004,112.64060921504182,101.9073000711076,63.90465625,1608.0681720285422,10.733309143934221,4.322726881141689,8.81013446509646,0.6232522834872622,3,0,5.4,5.86146195679423,-6.746534230375133,4.723075412062235,44,11–12 Seed,Likely In,Safe
Tennessee State Tigers,110.28964806727194,103.88933559280284,70.80775862068967,116.61782243934067,85.19867738900437,66.37,105.37882850782442,116.06759705165852,123.14186940064292,105.71203878542897,103.0897064319128,92.39450425993056,71.49264705882354,70.8075,64.9875,113.79952486029477,97.49244634192237,68.8252801724138,1607.5201086304646,16.307078518372393,4.300804345218585,12.705196266426249,-2.0248194370080075,0,1,-2.2,5.264144604396155,25.018832575867194,4.278317773439579,51,Bubble / First Four,Likely In,Bubble
Kent State Golden Flashes,112.87193461775377,110.09646078572486,73.8956896551724,118.04975589726966,111.8719826685513,70.92,103.3391303652649,120.08884692786962,115.94191780681803,104.81354903626963,113.80822377164917,113.95570888802405,72.75,74.45166666666667,76.6,114.62688741599237,111.11922847177634,73.55741379310344,1605.6927289306864,3.5076589442160326,4.227709157227455,3.7236740081194593,0.2663713677250312,2,0,3.6,2.396293556390174,3.4022993966894575,2.544567907400396,87,Outside Field,Locked Out,Out
BYU Cougars,119.11415166494216,106.94969228232723,70.89090909090909,115.90999088970746,114.90250475550025,67.875,112.16078719567666,125.65173755227906,112.17719739903676,119.47413665594058,102.66285959088967,101.25771462402993,71.54722222222223,71.03382352941176,69.7,117.27256833124767,108.08409875187587,69.95829545454545,1601.0891319773964,9.188469579371798,4.043565279095856,7.644998289289015,3.481731632902549,8,0,14.4,8.493993903264611,-11.15697324840771,7.437637069834056,19,5–6 Seed,Lock,Safe
Georgia Bulldogs,121.07022402184359,107.20314046223035,74.71774193548387,133.1751883886921,121.30819659588019,69.005,118.61259235892074,124.6474857895573,107.79875895863752,117.74530568654014,101.78637488626799,104.5631831703052,69.84,76.69999999999999,79.08333333333333,122.1057453540748,110.33341090185404,73.94439516129032,1599.5747225982586,11.772334452220761,3.9829889039303454,9.435530787733637,2.268315553505049,3,0,5.4,6.852844224615071,-2.0000917668013187,5.639096351249957,29,8–9 Seed,Lock,Safe
UMBC Retrievers,112.77300557182667,101.68546045560927,67.01206896551724,127.59983958227869,92.13221981660043,65.74,111.46693681564356,114.17236495345144,112.77300557182667,104.03245369504936,99.17082484192348,101.68546045560927,67.80666666666667,66.16071428571429,67.01206896551724,116.47971407443967,99.29715029585707,66.69405172413794,1598.7076771501452,17.182563778582605,3.9483070860058067,13.212286770809566,-5.5005414260196615,0,2,-4.4,3.84783601232616,24.380074649460866,2.7267212583420877,84,Outside Field,Locked Out,Needs Work
UCLA Bruins,117.2110964248499,106.74242820549689,66.62661290322582,128.24308592136148,112.45793333999015,63.964999999999996,113.65390505619976,121.66488040492284,102.34569710657945,118.85842645925709,98.82603274610256,113.85414011599569,62.775,68.49583333333334,68.25,117.73928390123723,109.23806127569503,66.2047177419355,1598.334140950287,8.501222625542198,3.9333656380114825,7.130865529282983,2.2853930249084584,3,0,5.4,5.55037660893484,5.316484362018329,5.004563845270222,37,10 Seed,Likely In,Safe
Wichita State Shockers,112.87019749460597,102.22710743682907,68.83166666666666,115.77905538343097,101.9077588919225,73.03,110.57998041392737,115.30591746955736,108.27715359068695,109.04160403557512,94.93096902657588,116.15335809611055,72.53636363636363,67.284375,63.5,112.90845538122437,104.23620789949464,69.0815,1596.8431093303411,8.672247481729727,3.873724373213645,7.232690549174903,0.8904911468004902,4,0,7.2,5.580570894072062,3.2282064337315717,4.987138064599992,39,10 Seed,Likely In,Safe
UC Irvine Anteaters,103.44700073221537,96.62617444880964,71.595,107.62767221714323,99.67202583997559,71.5,102.55158248911876,105.60108911995253,98.5939461044251,98.84470587214405,96.21147155069039,91.42204032222367,71.59375,72.18214285714285,69.54375,103.76421040927879,96.60701717761322,71.2635625,1596.566642587563,7.157193231665573,3.8626657035025165,6.168834973216656,0.5574882284750278,3,0,5.4,4.407998172632489,1.1348200937619026,3.949700370391131,56,Bubble / First Four,Bubble,Bubble
Wright State Raiders,115.73269638812941,108.66784803618998,69.14921875,119.28225030121209,104.23447261903782,71.0,114.62115619979792,117.3957631056361,113.80235353601624,111.48735381016306,109.10181304175259,97.28070030781515,69.27321428571429,68.00535714285715,72.71875,116.3305334385831,105.85143202264572,70.14734375,1595.803696360247,10.479101415937379,3.832147854409877,8.485015347479127,-1.2575289991005072,0,1,-2.2,3.2015054166897743,7.982929330234839,2.4435743744383087,89,Outside Field,Locked Out,Out
Merrimack Warriors,106.38161936601671,103.26817149284558,64.53455882352942,103.40399967857029,96.70640900376024,61.42999999999999,104.26374278417437,115.04631456555181,96.49699514875557,107.15691605664465,100.66747780609593,97.01800032112256,63.669117647058826,65.95681818181818,64.37916666666668,104.15452081156593,100.6902051948158,63.735110294117646,1595.4586427264128,3.4643156167501274,3.8183457090565116,3.5705246444420426,-0.8434121320280151,2,1,1.4,1.4405320004902458,3.5841428016389187,1.5517677958294307,115,Outside Field,Locked Out,Out
George Mason Patriots,112.8573863506312,104.4729219524927,64.98416666666667,114.16103080941886,111.46684451967988,61.725,107.77480887706903,113.66809487440976,130.97389700443495,114.3649309399561,98.8719406060901,105.42170913279904,63.504999999999995,66.0,63.2375,115.90077406339866,106.36372067133544,63.907374999999995,1595.436010272697,9.537053392063214,3.817440410907884,7.821169497716614,0.9175343039200236,2,0,3.6,5.035958363197294,-5.690278108399525,4.011524321268159,55,Bubble / First Four,Bubble,Bubble
Dayton Flyers,109.34543028155612,101.16698327621263,69.01290322580645,108.21595488885832,100.08776827349394,64.63,101.2066134060436,115.34434622833858,105.19390179333476,104.65935022373486,97.148003923823,111.13585413217244,70.57954545454545,66.98382352941177,74.76666666666667,108.44033216014847,102.39251015392693,68.78024193548387,1595.1508132794172,6.047822006221537,3.8060325311766885,5.3752851637080825,1.5022796940619496,3,1,3.2,3.744926695410297,-0.050260389979101205,3.357643902174918,68,Bubble / First Four,Bubble,Bubble
Saint Joseph's Hawks,105.32995210528956,102.47992007150683,68.69913793103449,111.78275625567053,96.60822562043003,67.225,100.34924674267435,110.0412731660369,104.725289537057,106.32439357744323,99.24979563065806,100.10171336886137,69.50576923076923,68.89642857142857,62.075,106.85245375764991,100.6552654533408,67.33698275862069,1594.0106828210835,6.197188304309108,3.7604273128433396,5.4661600068693765,-0.8937010956084835,1,0,1.8,2.6160799382606745,12.324498601457762,2.607770594145968,86,Outside Field,Locked Out,Out
St. Thomas-Minnesota Tommies,117.61232684366844,104.98374369868651,69.52250000000001,116.25436614896319,100.2069565902458,65.075,115.93462761314228,122.49771205715444,108.82811851005204,107.74838421351205,101.79583821784587,104.87121833931901,69.21428571428571,70.05208333333333,69.0125,115.95520541994966,103.77266811767122,68.334125,1593.6885410741838,12.182537302278448,3.747541642967353,9.652038604485117,-2.644964831311516,1,0,1.8,4.3972772299523495,3.4188264137354594,3.323326089487053,70,Outside Field,Work To Do,Needs Work
New Mexico Lobos,114.06245881145715,101.58436087195669,70.65333333333334,110.97544065409322,112.77690950622335,69.61999999999999,112.4586112397821,116.95740604517641,100.52596637175336,103.73466516264553,99.59535264564026,104.59460093835494,69.30624999999999,70.9890625,76.05,111.2602304061606,104.83403404048309,71.2045,1593.3349007990078,6.426196365677512,3.7333960319603103,5.618356265562351,0.4554487696673416,4,0,7.2,4.529885615654575,-14.279566791630586,3.7154224694864126,60,Bubble / First Four,Bubble,Bubble
Hawai'i Rainbow Warriors,108.59907045496503,97.16454303400928,72.94642857142857,112.83288246520041,108.05795249040273,72.885,108.17813650262914,108.87143948294705,108.59907045496503,103.40205416961003,93.12850641685587,97.16454303400928,71.51818181818182,73.87058823529412,72.94642857142857,109.6575234575239,99.88789539810764,72.93107142857141,1591.364547473003,9.769628059416249,3.6545818989201235,7.935114211267411,-2.8644882587696108,2,1,1.4,3.255280333197136,-6.65959744615806,2.2036991207004224,98,Outside Field,Locked Out,Out
Sam Houston Bearkats,114.22685418924164,107.5290122756574,70.16206896551725,118.64069686561633,108.35210297628994,67.35499999999999,110.29297906800278,117.41957584907746,122.18958370937129,111.84656487872935,103.40017248322292,101.08032849922414,72.02166666666668,68.81136363636364,65.81666666666666,116.52472428635475,106.76748238435053,68.80849137931034,1590.9967437528849,9.757241902004225,3.6398697501153947,7.922030256437575,-0.46264385885256787,1,2,-2.6000000000000005,3.0909714102032915,3.590751975742151,2.2588347225377516,96,Outside Field,Locked Out,Out
Winthrop Eagles,113.38071146811197,107.82805395155766,71.88306451612904,104.52589824452646,106.84311269886288,75.30499999999999,111.74143662657502,118.51481778478727,105.81901846340263,110.30901012798228,104.2391990634174,107.77358018824489,71.3515625,71.575,74.85624999999999,110.03275421150917,107.57364757388706,73.18452620967741,1590.906556524739,2.4591066376221136,3.6362622609895605,2.8122533246323473,0.26929103646428726,2,0,3.6,1.9778945178113463,-7.869871970890728,1.8633119243836225,104,Outside Field,Locked Out,Out
Long Island University Sharks,108.90072444168752,103.23903889957256,68.1514705882353,116.61868904769888,98.34500306092079,63.39000000000001,105.47438375857676,113.24075597362781,108.90072444168752,106.61949286366014,98.95713054506162,103.23903889957256,69.91973684210525,65.91166666666666,68.1514705882353,110.83021559319036,102.01552993990961,66.96110294117648,1589.3933122678216,8.814685653280748,3.5757324907128623,7.242999704510382,-3.797330716428266,0,1,-2.2,1.6468085105624064,12.612000444663138,1.279385998819672,121,Outside Field,Locked Out,Out
Tennessee Volunteers,117.33164279109326,101.93400635262961,68.36854838709678,112.35023658998064,108.27105852105815,65.42,107.11080988984557,123.87098043268489,115.09154006744801,106.92745867262951,96.35706511825708,113.15237579871305,68.13250000000001,69.30882352941177,64.9625,115.7502758322683,105.20102481164926,67.12050403225807,1589.313507996319,10.549251020619039,3.5725403198527603,8.456237810389155,3.065493639072985,8,0,14.4,8.89262318192316,-11.318458369541162,7.594545964251899,15,4 Seed,Lock,Safe
Texas A&M Aggies,118.20356968161526,107.57230097552137,74.88951612903226,112.24832660140393,112.53502283220966,75.015,111.23042967493808,123.35469881014326,110.1956775615879,114.49963600379446,104.76085016913161,94.77501557752721,74.03863636363636,74.78472222222223,80.5125,115.51357509355832,106.89338862999432,75.76433467741936,1588.2449635906478,8.620186463563996,3.5297985436259114,7.0930700875825705,1.034985356859908,3,0,5.4,5.1603194603265665,-10.917964936899622,4.0879209133384675,54,Bubble / First Four,Bubble,Bubble
Charleston Cougars,108.98752632979118,107.70321106686566,68.95806451612903,112.49090433696215,109.9003548751147,65.25,112.27472340139174,108.2600634051752,103.13514954687457,110.46136936293838,103.1848067318855,113.7351632942356,69.01666666666667,69.84821428571429,66.325,108.98551431414643,109.15728985303342,67.63608870967741,1585.8946938548345,-0.17177553888699038,3.4357877541933792,0.9104934490371206,-0.051135621935734225,2,0,3.6,0.8133923167676969,1.3062341989219277,1.3223375978283733,120,Outside Field,Locked Out,Out
San Diego State Aztecs,110.02658700653362,100.89640553215139,70.88879310344828,114.60292546483731,118.23614388215178,70.61,110.63971202560174,112.51446825393788,99.16421978109726,102.06410098183805,95.3937949662543,118.61195653004884,68.795,72.58999999999999,69.74375,109.54131653729408,107.8886727693361,70.64733836206896,1585.603419358321,1.6526437679579828,3.4241367743328373,2.1840916698704387,2.4589943259118705,5,0,9.0,3.771705521252348,-12.763399891696693,3.6073784303826573,64,Bubble / First Four,Bubble,Bubble
Ohio State Buckeyes,118.95185770965816,107.80866392072542,67.46612903225805,122.3624598736724,112.58802428149338,62.45,114.78365388329799,124.05583179220417,105.31275193855136,112.33133569949928,104.85847711512324,107.94325929696704,64.44090909090909,68.78970588235293,71.05833333333334,117.75864238499568,109.02369331735365,66.75092741935482,1585.5418103600111,8.734949067642034,3.4216724144004456,7.140966071669557,2.606882468557081,3,0,5.4,5.756388491051792,-1.3687581967537028,4.91020919268945,41,11–12 Seed,Likely In,Safe
UC San Diego Tritons,107.16327369989163,100.96545304678432,69.59274193548387,106.56877313377466,98.30950889366285,68.63499999999999,103.89692192544278,104.60838735108872,122.2984928203462,101.82101989963544,99.67059761362147,102.10760335559485,68.99807692307692,70.11346153846154,69.785,109.28493142643057,100.47278955482552,69.38214516129032,1585.4847704440874,8.81214187160505,3.419390817763497,7.194316555452584,-0.9660820351684357,3,1,3.2,3.9867280363330675,2.06144358700449,3.2819127718073253,72,Outside Field,Work To Do,Needs Work
Siena Saints,109.72949413625031,101.83451748806391,64.49705882352941,104.08378076159241,94.4390688383401,64.995,105.56150918506296,116.34322024421341,105.8713580993458,103.27088629043678,102.78303498178964,94.7719918367838,65.459375,63.638461538461534,63.65,107.73934538705015,98.92627647794095,64.49448529411765,1584.526259850478,8.813068909109205,3.381050394019121,7.18346335458218,-2.4896070592114468,0,0,0.0,2.6538650929196757,1.7497352750659019,1.9334777108779777,101,Outside Field,Locked Out,Out
Central Arkansas Bears,113.1401163119223,108.38719243408991,70.4,121.74858065030458,114.43503737150247,70.80499999999999,104.48193065905089,122.60061572865938,118.32160898804256,114.16172805175925,100.97492534586682,109.70949318882005,71.7421875,68.52307692307691,71.375,116.0694562979359,110.09749878165256,70.6475,1581.507669737456,5.971957516283339,3.260306789498236,5.158462298247809,-1.566601795498641,0,1,-2.2,1.2904723780888114,2.5606194009697134,0.9344974092147817,133,Outside Field,Locked Out,Out
Austin Peay Governors,112.95014885524036,106.3049790452226,70.20172413793104,114.93096562044244,119.10806515647224,69.78999999999999,105.95030173552998,123.64904154448428,110.10501602208191,105.84749961789568,106.06015053237839,111.311371284481,72.4171875,67.2159090909091,68.9,113.0185831215671,110.25670940892377,69.90353448275863,1581.1810803969406,2.761873712643336,3.2472432158776248,2.9074845636136226,-3.4693689154878395,0,1,-2.2,-0.6595296353634093,-10.822269346047563,-0.9342888408030661,206,Outside Field,Locked Out,Out
Northern Iowa Panthers,108.29427995269494,97.05805906980511,63.795588235294126,120.380179845644,98.03743137522771,62.335,102.13986497766034,110.0160365489628,116.01175897938317,96.18569908461943,97.3270140893195,98.08556565480472,64.97500000000001,63.53125,62.14166666666667,112.47337677993542,97.4570281339107,63.182352941176475,1580.6862185028635,15.016348646024724,3.2274487401145415,11.47967867425167,0.3545816832027684,1,0,1.8,6.580643047530859,11.106527587526458,5.22154117976879,33,8–9 Seed,Lock,Safe
UCF Knights,114.74799543993609,109.93409005318766,71.17177419354839,110.63225489231164,113.49619930311437,74.905,107.3307934802671,119.64656115655752,105.29763093037747,115.52582949553486,108.55410995422278,95.08520378161809,70.14750000000001,71.90657894736842,69.3125,112.3015056265962,108.59728442493389,71.82618951612903,1580.4002549391291,3.704221201662307,3.216010197565165,3.557757900433164,3.3586148834335545,6,0,10.8,5.357203689866667,-7.677849797551161,5.0355143647506555,36,8–9 Seed,Likely In,Safe
Troy Trojans,112.45580891152159,106.17961854012489,69.6975806451613,117.33154448404574,102.95476808625203,62.629999999999995,110.39599976724968,117.38051449096191,107.15210514514837,109.96349718249824,103.53926014799544,98.3050895489875,72.23125,66.08181818181818,69.50625,112.87918723969663,104.19222657798606,67.90198588709677,1579.920218620568,8.686960661710572,3.19680874482272,7.039915086644216,-0.46815558837323995,2,0,3.6,4.210929808753595,8.10058602639701,3.6722432099691042,62,Bubble / First Four,Bubble,Bubble
Robert Morris Colonials,114.60874409941528,108.11750112914878,67.16451612903225,115.08534471005646,98.94703467243562,64.075,111.62216175187093,118.63116222489793,99.07120743034056,113.46187386282675,102.3867117362749,113.91375101708705,69.69333333333334,64.80666666666667,64.6,112.39726375171436,106.69432199816123,66.00745967741935,1579.8411201524375,5.702941753553134,3.1936448060975,4.950152669316443,-1.4770029039174535,2,1,1.4,2.114225685050145,9.647067067354342,2.034512583330841,100,Outside Field,Locked Out,Out
Colorado State Rams,117.92242537499077,111.80382391727525,64.0508064516129,115.06839480669002,109.4720213486864,65.195,114.9524001981784,120.39968557228974,116.18095382202881,119.91492879941335,107.89518974779543,105.13282216931485,63.61136363636364,64.75,62.4625,116.94769699997128,110.22022301293397,64.09860887096774,1577.793183198521,6.727473987037314,3.1117273279408435,5.642749989308372,-0.6077053355453308,3,0,5.4,3.8282927273740603,-0.5222279997118875,3.3139566619203835,71,Outside Field,Work To Do,Needs Work
Kentucky Wildcats,116.71942055803382,106.36698337229089,69.80625,116.162866549219,112.02308835467689,71.125,108.03345729353721,124.60672527218247,102.9414575056064,116.29095515419154,98.73318901103966,115.90912854316976,71.4875,68.70833333333333,70.54375,114.51358759796601,109.21233139351922,70.2465625,1575.70574775029,5.301256204446787,3.028229910011596,4.619348316116229,3.9576756509630733,6,0,10.8,6.205688959615791,-6.212658991200811,5.6716404237337805,27,7 Seed,Lock,Safe
Bradley Braves,110.23065359574909,105.53521989296328,70.0828125,113.6136980281331,107.55981473642164,71.96000000000001,105.86051480127448,113.40205195241118,110.31407882729731,114.8235553038579,99.10724862428778,104.57653314467863,71.39318181818182,69.21166666666666,69.85833333333333,111.08892848857732,105.89756559158518,70.5184375,1574.0908837856737,5.191362896992146,2.9636353514269467,4.523044633322586,0.17311841369536232,2,0,3.6,3.0371366035902354,1.3584495889256516,2.741500887121996,82,Outside Field,Locked Out,Needs Work
Iowa Hawkeyes,118.18246734311019,103.2179303960228,63.7859375,112.30880930258517,107.30808250032665,64.735,113.43321532457712,122.5182959568678,109.58141972851915,115.6205654105053,97.3462899679467,92.97144457804349,62.79318181818182,64.50416666666666,63.11666666666667,115.42389569079027,102.70349554940185,63.922812500000006,1573.8397079983854,12.720400141388424,2.953588319935416,9.79035659495252,1.842841628766287,4,2,2.8,6.433154626623571,-9.96381014482887,4.708724880122702,45,11–12 Seed,Likely In,Safe
Howard Bison,108.43127880965245,97.89845694825907,69.36666666666667,126.56755039973197,93.239170544507,70.96000000000001,102.79051108174279,117.12739393379185,100.98885017541647,99.84750333901098,96.97578266099121,92.83572830831633,68.975,69.52954545454546,70.46666666666665,111.84898241203695,95.97422605132964,69.93,1573.5301406036017,15.874756360707309,2.9412056241440676,11.994691139738336,-4.844739033785104,1,3,-4.800000000000001,3.4542438824581376,22.79555799383158,2.3304177380836144,95,Outside Field,Locked Out,Out
Grand Canyon Lopes,108.81364599183956,98.75429508996031,69.34112903225805,113.04387086025409,96.90986593518227,68.025,106.32707038778553,112.79590923543114,95.36493149301873,100.76012827778968,96.91085522786909,101.84573261976959,69.7840909090909,69.54705882352941,66.55,107.85389503412007,98.75690343073718,68.59342741935482,1572.9905112208437,9.09699160338289,2.919620448833748,7.243780257018146,-1.2450301020551338,3,0,5.4,4.5530361056338595,6.074654023192565,3.8971293289117335,57,Bubble / First Four,Bubble,Bubble
East Tennessee State Buccaneers,115.14203966100526,104.57564339851004,66.80546875,111.12786001602277,115.63762817898176,64.425,113.4680057411277,117.57295637027929,110.79961440739707,109.30831404151432,98.26869997404796,114.02456418680048,65.89464285714286,68.215,64.00833333333333,113.48713096171839,108.75847771187154,65.79078125,1572.2309511734038,4.728653249846857,2.8892380469361525,4.176828688973646,-2.0803722449013793,0,0,0.0,1.1633310142232602,-15.076164425454209,0.4391900522143505,152,Outside Field,Locked Out,Out
Boise State Broncos,113.47478973106787,107.02002125116708,68.40689655172413,120.76455195133835,101.71703090938126,63.09375,114.51852626257946,116.1608732302244,96.2173382864094,112.59024122354687,103.00385407157773,106.67671725038792,69.02499999999999,67.43,71.02499999999999,112.70861256943671,105.64277806560375,67.47132543103447,1571.7327865242803,7.06583450383296,2.869311460971212,5.806877590974435,2.194331092959437,4,1,5.0,4.8443496840689875,12.59275256205629,4.58754270689428,47,11–12 Seed,Likely In,Bubble
